IncACh_ALE,IncACh_FWE,IncACh_Z,binInAch_FWE,nonMACMDecACh_FWE,binDeAch_FWE,MACMDDecACh_FWE,MACMDDecACh_Z,MACMDComACh_FWE,MACMDComACh_Z,MACMDNbM_Z,MACMDNbMSep_Z,AchInc_ALE05d3,AchDec_ALE05d3
0.055282425,0.0,0.2763933,0.0,0.0,0.0,0.0,0.32629985,0.0,0.34459114,0.26079273,0.2639993,0.0,0.0
0.01653382,0.0,0.17838547,0.0,0.0,0.0,0.0,0.33215216,0.0,0.35317895,0.22288054,0.22700715,0.0,0.0
0.003081111,0.0,0.08190557,0.0,0.0,0.0,0.0,0.3283557,0.0,0.34838498,0.18122344,0.19365008,0.0,0.0
0.001577083,0.0,0.045556545,0.0,0.0,0.0,0.0,0.3192243,0.0,0.33603835,0.15700859,0.19510561,0.0,0.0
0.00052496966,0.0,,0.0,0.0,0.0,0.0,0.21563911,0.0,0.23419845,0.29340485,0.29713857,0.0,0.0
0.0016921102,0.0,,0.0,0.0,0.0,0.0,0.21553254,0.0,0.23646551,0.30309165,0.30614984,0.0,0.0
0.004271204,0.0,0.10047028,0.0,0.0,0.0,0.0,0.23977584,0.0,0.26070964,0.2865412,0.28963986,0.0,0.0
0.09395521,0.0,0.32362372,0.0,0.0,0.0,0.0,0.17976728,0.0,0.19967166,0.23755576,0.24072012,0.0,0.0
0.032371514,0.0,0.23218162,0.0,0.0,0.0,0.0,0.23292515,0.0,0.251263,0.24381196,0.24702601,0.0,0.0
0.008226744,0.0,0.1339386,0.0,0.0,0.0,0.0,0.2834444,0.0,0.3067147,0.23861521,0.24205478,0.0,0.0
0.007299179,0.0,0.13196164,0.0,0.0,0.0,0.0,0.31724787,0.0,0.33609948,0.1827026,0.18946002,0.0,0.0
0.0056333933,0.0,0.11044733,0.0,0.0,0.0,0.0,0.31929302,0.0,0.33663017,0.14514348,0.1759839,0.0,0.0
0.00395294,0.0,0.0851673,0.0,0.0,0.0,0.0,0.2999728,0.0,0.31875873,0.15890935,0.22612306,0.0,0.0
0.0064079575,0.0,0.11373965,0.0,0.0,0.0,0.0,0.27300304,0.0,0.2955491,0.1728608,0.2546692,0.0,0.0
0.003550453,0.0,0.085584156,0.0,0.0,0.0,0.0,0.23079133,0.0,0.2548813,0.19028085,0.26829472,0.0,0.0
0.001118511,0.0,,0.0,0.0,0.0,0.0,0.18460706,0.0,0.20509623,0.19199619,0.2505365,0.0,0.0
0.029948782,0.0,0.23019828,0.0,0.0,0.0,0.0,0.21652813,0.0,0.24617964,0.100386426,0.16451494,0.0,0.0
0.0046997913,0.0,0.09456566,0.0,0.0,0.0,0.0,0.1808727,0.0,0.20222168,0.14157729,0.19574454,0.0,0.0
0.0005381993,0.0,,0.0,0.0,0.0,0.0,0.1688439,0.0,0.18741828,0.17966715,0.22225592,0.0,0.0
0.00025471384,0.0,,0.0,0.0,0.0,0.0,0.16802242,0.0,0.18769774,0.17101148,0.20571011,0.0,0.0
0.00028076253,0.0,,0.0,0.0,0.0,0.0,0.15875386,0.0,0.1806178,0.17831229,0.20597051,0.0,0.0
0.00018758893,0.0,,0.0,0.0,0.0,0.0,0.13472661,0.0,0.15663278,0.18583295,0.20640135,0.0,0.0
0.049443197,0.0,0.2654088,0.0,0.0,0.0,0.0,0.22237487,0.0,0.24225824,0.2883021,0.3047495,0.0,0.0
0.07594534,0.0,0.30379707,0.0,0.0,0.0,0.0,0.1746835,0.0,0.18925038,0.31229562,0.32923025,0.0,0.0
0.08226111,0.0,0.31450242,0.0,0.0,0.0,0.0,0.2385181,0.0,0.25431174,0.25404572,0.27020392,0.0,0.0
0.11208537,0.0,0.3474263,0.0,0.0,0.0,0.0,0.23793378,0.0,0.2503611,0.22404873,0.25853273,0.0,0.0
0.122142024,0.0,0.35730356,0.0,0.0,0.0,0.0,0.2224964,0.0,0.23409617,0.21389419,0.28118634,0.0,0.0
0.08021705,0.0,0.3120666,0.0,0.0,0.0,0.0,0.3247077,0.0,0.33493006,0.2432539,0.27143076,0.0,0.0
0.0903881,0.0,0.32462567,0.0,0.0,0.0,0.0,0.2635948,0.0,0.2741809,0.2252398,0.284496,0.0,0.0
0.107396066,0.0,0.34257835,0.0,0.0,0.0,0.0,0.19610754,0.0,0.20874962,0.22926222,0.32349947,0.0,0.0
0.08062194,0.0,0.31144696,0.0,0.0,0.0,0.0,0.1825659,0.0,0.19640888,0.2554812,0.3550752,0.0,0.0
0.05613993,0.0,0.2771846,0.0,0.0,0.0,0.0,0.19677491,0.0,0.21033186,0.26778346,0.3489147,0.0,0.0
0.037042975,0.0,0.24102426,0.0,0.0,0.0,0.0,0.24454421,0.0,0.25621194,0.25653493,0.30784068,0.0,0.0
0.28394908,0.0,0.48573858,0.0,0.0,0.0,0.0051400247,0.3419843,0.0,0.3479339,0.34026456,0.3445476,0.0,0.0
0.3662325,0.0,0.549621,0.0,0.0,0.0,0.0,0.32544762,0.0,0.3348569,0.33959106,0.34450832,0.0,0.0
0.3594941,0.0,0.54607135,0.0,0.0,0.0,0.0,0.29809743,0.0,0.3093254,0.31706756,0.32455292,0.0,0.0
0.27002794,0.0,0.47709358,0.0,0.0,0.0,0.0,0.25903416,0.0,0.27570286,0.2650775,0.27451345,0.0,0.0
0.3217298,0.0,0.51694685,0.0,0.0,0.0,0.0,0.27422804,0.0,0.2872551,0.2848279,0.29324016,0.0,0.0
0.27221802,0.0,0.47897112,0.0,0.0,0.0,0.0,0.26725808,0.0,0.2788378,0.28728473,0.3005927,0.0,0.0
0.15294166,0.0,0.38571018,0.0,0.0,0.0,0.0,0.24702267,0.0,0.25917333,0.25992674,0.28402308,0.0,0.0
0.06317411,0.0,0.28762788,0.0,0.0,0.0,0.0,0.25920546,0.0,0.27112213,0.24553655,0.2761057,0.0,0.0
0.021874133,0.0,0.20065972,0.0,0.0,0.0,0.0,0.2902009,0.0,0.30148464,0.2408346,0.26672944,0.0,0.0
0.010171908,0.0,0.15108734,0.0,0.0,0.0,0.0,0.30540323,0.0,0.31858093,0.25748825,0.27019298,0.0,0.0
0.004990805,0.0,0.098921716,0.0,0.0,0.0,0.0,0.28132182,0.0,0.2996953,0.30506137,0.31714115,0.0,0.0
0.0026976368,0.0,0.05459242,0.0,0.0,0.0,0.0,0.24496368,0.0,0.2718072,0.34929612,0.36765862,0.0,0.0
0.01791567,0.0,0.18812874,0.0,0.0,0.0,0.0,0.26249167,0.0,0.31233257,0.23151197,0.2626251,0.0,0.0
0.005664122,0.0,0.10603218,0.0,0.0,0.0,0.0,0.25000528,0.0,0.29514873,0.2966448,0.3291021,0.0,0.0
0.0014616243,0.0,,0.0,0.0,0.0,0.0,0.21462479,0.0,0.25199646,0.36234164,0.39222142,0.0,0.0
0.00076059584,0.0,,0.0,0.0,0.0,0.0,0.19945727,0.0,0.24528395,0.35085812,0.39674872,0.0,0.0
0.00037547995,0.0,,0.0,0.0,0.0,0.0,0.20262061,0.0,0.25363982,0.32495865,0.38747466,0.0,0.0
0.0002124705,0.0,,0.0,0.0,0.0,0.0,0.22500865,0.0,0.27034608,0.2995526,0.37818354,0.0,0.0
1.0397457e-05,0.0,,0.0,0.0,0.0,0.0,0.123040415,0.0,0.13499442,0.19951773,0.27667555,0.0,0.0
2.5141662e-05,0.0,,0.0,0.0,0.0,0.0,0.11232805,0.0,0.12395976,0.14936304,0.22196522,0.0,0.0
7.04278e-05,0.0,,0.0,0.0,0.0,0.0,0.10656986,0.0,0.11757878,0.11578481,0.17439277,0.0,0.0
3.5462925e-08,0.0,,0.0,0.0,0.0,0.0,0.08755019,0.0,0.098400965,0.14772648,0.15898469,0.0,0.0
3.996116e-06,0.0,,0.0,0.0,0.0,0.0,0.07815848,0.0,0.08518091,0.1237673,0.15467237,0.0,0.0
0.00020508973,0.0,,0.0,0.0,0.0,0.0,0.112885945,0.0,0.12383903,0.11232044,0.14540936,0.0,0.0
0.00060666935,0.0,,0.0,0.0,0.0,0.0,0.13401912,0.0,0.14755356,0.13146845,0.14446254,0.0,0.0
0.0013939993,0.0,,0.0,0.0,0.0,0.0,0.16035488,0.0,0.17813781,0.15844074,0.16534026,0.0,0.0
0.0018747647,0.0,0.0482413,0.0,0.0,0.0,0.0,0.1792604,0.0,0.2049618,0.18841983,0.19616555,0.0,0.0
0.00012366619,0.0,,0.0,0.0,0.0,0.0,0.23505878,0.0,0.26494545,0.31609216,0.31895918,0.0,0.0
1.4850408e-05,0.0,,0.0,0.0,0.0,0.0,0.23135044,0.0,0.25668633,0.30083126,0.30427763,0.0,0.0
8.1296355e-07,0.0,,0.0,0.0,0.0,0.0,0.17777054,0.0,0.19938847,0.29516914,0.29857183,0.0,0.0
2.3683417e-06,0.0,,0.0,0.0,0.0,0.0,0.22533925,0.0,0.25855044,0.3451773,0.34840313,0.0,0.0
5.5783636e-07,0.0,,0.0,0.0,0.0,0.0,0.17409043,0.0,0.19702932,0.31370044,0.3167801,0.0,0.0
2.9658008e-07,0.0,,0.0,0.0,0.0,0.0,0.12865783,0.0,0.14529651,0.27482724,0.2782891,0.0,0.0
8.040722e-06,0.0,,0.0,0.0,0.0,0.0,0.13418521,0.0,0.15271732,0.2404417,0.24462612,0.0,0.0
0.00021874855,0.0,,0.0,0.0,0.0,0.0,0.16553779,0.0,0.19653949,0.21806227,0.2258861,0.0,0.0
0.0020483776,0.0,,0.0,0.0,0.0,0.0,0.19195747,0.0,0.23458946,0.21630166,0.23059464,0.0,0.0
0.0019431714,0.0,0.044107534,0.0,0.0,0.0,0.0,0.19778106,0.0,0.26356053,0.23248452,0.2602861,0.0,0.0
0.0014173078,0.0,0.027743462,0.0,0.0,0.0,0.0,0.19966361,0.0,0.28650808,0.23618317,0.28508356,0.0,0.0
0.0008979884,0.0,,0.0,0.0,0.0,0.0,0.20362873,0.0,0.30294383,0.2384849,0.3129114,0.0,0.0
1.2888866e-05,0.0,,0.0,0.0,0.0,0.0,0.19573559,0.0,0.24279022,0.2672755,0.31836113,0.0,0.0
0.00012868336,0.0,,0.0,0.0,0.0,0.0,0.20775865,0.0,0.2839695,0.26879343,0.34611827,0.0,0.0
0.000542596,0.0,,0.0,0.0,0.0,0.0,0.20871109,0.0,0.30566832,0.25606403,0.34829864,0.0,0.0
0.00030327402,0.0,,0.0,0.0,0.0,0.0,0.2173307,0.0,0.3013512,0.27839696,0.378492,0.0,0.0
0.00015914053,0.0,,0.0,0.0,0.0,0.0,0.22762801,0.0,0.2926908,0.295169,0.39421737,0.0,0.0
6.3693915e-05,0.0,,0.0,0.0,0.0,0.0,0.2549434,0.0,0.28647178,0.29457316,0.3884371,0.0,0.0
1.5374459e-05,0.0,,0.0,0.0,0.0,0.0,0.2828573,0.0,0.29630607,0.30773348,0.40635443,0.0,0.0
2.1817166e-06,0.0,,0.0,0.0,0.0,0.0,0.3005121,0.0,0.30079293,0.31724256,0.41463917,0.0,0.0
1.14139475e-07,0.0,,0.0,0.0,0.0,0.0,0.30874762,0.0,0.3019148,0.3080503,0.40412378,0.0,0.0
1.559082e-07,0.0,,0.0,0.0,0.0,0.0,0.2060017,0.0,0.21894354,0.28622234,0.32678124,0.0,0.0
1.8049542e-08,0.0,,0.0,0.0,0.0,0.0,0.2505758,0.0,0.254944,0.28858057,0.35200828,0.0,0.0
5.9222063e-09,0.0,,0.0,0.0,0.0,0.0,0.29788557,0.0,0.292122,0.2732087,0.37011415,0.0,0.0
1.48655e-09,0.0,,0.0,0.0,0.0,0.0,0.27257997,0.0,0.2712047,0.2304946,0.32889616,0.0,0.0
1.5400622e-09,0.0,,0.0,0.0,0.0,0.0,0.22512446,0.0,0.23083408,0.19184905,0.2851234,0.0,0.0
5.8434074e-10,0.0,,0.0,0.0,0.0,0.0,0.17005163,0.0,0.1816223,0.15605702,0.23111168,0.0,0.0
3.1567488e-05,0.0,,0.0,0.0,0.0,0.0,0.16522153,0.0,0.18810904,0.33910447,0.34407586,0.0,0.0
3.5016816e-05,0.0,,0.0,0.0,0.0,0.0,0.17800382,0.0,0.20060855,0.33795607,0.3421221,0.0,0.0
1.5946804e-05,0.0,,0.0,0.0,0.0,0.0,0.18585594,0.0,0.2117334,0.30595553,0.3103401,0.0,0.0
9.68442e-07,0.0,,0.0,0.0,0.0,0.0,0.18257082,0.0,0.20704597,0.3534557,0.35707086,0.0,0.0
2.266254e-06,0.0,,0.0,0.0,0.0,0.0,0.19295155,0.0,0.21951108,0.31383508,0.31977922,0.0,0.0
6.534972e-06,0.0,,0.0,0.0,0.0,0.0,0.18344489,0.0,0.20668054,0.24882045,0.2537862,0.0,0.0
5.186784e-07,0.0,,0.0,0.0,0.0,0.0,0.16518816,0.0,0.18131694,0.1948615,0.20202643,0.0,0.0
1.4108046e-08,0.0,,0.0,0.0,0.0,0.0,0.1382793,0.0,0.14816737,0.15220565,0.1708116,0.0,0.0
3.680494e-10,0.0,,0.0,0.0,0.0,0.0,0.12770441,0.0,0.13720712,0.12618849,0.17220433,0.0,0.0
1.8104744e-09,0.0,,0.0,0.0,0.0,0.0,0.112591766,0.0,0.120153025,0.11831705,0.13768254,0.0,0.0
2.8851302e-08,0.0,,0.0,0.0,0.0,0.0,0.120508194,0.0,0.13038118,0.13376161,0.14068027,0.0,0.0
1.2302204e-06,0.0,,0.0,0.0,0.0,0.0,0.1383444,0.0,0.15106949,0.1460134,0.14970662,0.0,0.0
1.2657058e-05,0.0,,0.0,0.0,0.0,0.0,0.16811371,0.0,0.18721852,0.16459882,0.16748036,0.0,0.0
1.19178185e-05,0.0,,0.0,0.0,0.0,0.0,0.15961902,0.0,0.17720298,0.1569554,0.15916434,0.0,0.0
1.9952675e-05,0.0,,0.0,0.0,0.0,0.0,0.16034725,0.0,0.17505342,0.1608577,0.16325758,0.0,0.0
0.00014636588,0.0,,0.0,0.0,0.0,0.0,0.18130264,0.0,0.19875693,0.19060862,0.19332342,0.0,0.0
0.00046480176,0.0,,0.0,0.0,0.0,0.0,0.19694698,0.0,0.21892229,0.22827373,0.23137,0.0,0.0
2.7832432e-06,0.0,,0.0,0.0,0.0,0.0,0.2744319,0.0,0.2852386,0.2664254,0.26956996,0.0,0.0
9.4371835e-06,0.0,,0.0,0.0,0.0,0.0,0.30417398,0.0,0.3151188,0.297554,0.3003681,0.0,0.0
1.6287086e-05,0.0,,0.0,0.0,0.0,0.0,0.2969899,0.0,0.30786124,0.29876813,0.3016042,0.0,0.0
8.012822e-05,0.0,,0.0,0.0,0.0,0.0,0.30974412,0.0,0.32060704,0.3205194,0.32291245,0.0,0.0
0.00036835036,0.0,,0.0,0.0,0.0,0.0,0.3076722,0.0,0.3186031,0.32226327,0.32457513,0.0,0.0
0.00010674959,0.0,,0.0,0.0,0.0,0.0,0.23126924,0.0,0.24402842,0.2648551,0.268128,0.0,0.0
0.00043718793,0.0,,0.0,0.0,0.0,0.0,0.27544177,0.0,0.28711754,0.29601574,0.2989293,0.0,0.0
0.0017562581,0.0,,0.0,0.0,0.0,0.0,0.30362037,0.0,0.3146022,0.31344017,0.31603506,0.0,0.0
0.005177973,0.0,0.10593832,0.0,0.0,0.0,0.0,0.29992855,0.0,0.31093204,0.30268764,0.30566064,0.0,0.0
0.013833929,0.0,0.1691668,0.0,0.0,0.0,0.0,0.2945078,0.0,0.30563363,0.29697263,0.30012724,0.0,0.0
0.034896195,0.0,0.23393415,0.0,0.0,0.0,0.0,0.293584,0.0,0.30471706,0.30805704,0.3113337,0.0,0.0
4.7139933e-05,0.0,,0.0,0.0,0.0,0.0,0.107989274,0.0,0.12262133,0.20214772,0.22584394,0.0,0.0
3.8745377e-05,0.0,,0.0,0.0,0.0,0.0,0.11503765,0.0,0.12937897,0.2723631,0.2807222,0.0,0.0
0.00011334381,0.0,,0.0,0.0,0.0,0.0,0.14398178,0.0,0.15898249,0.32919556,0.3321715,0.0,0.0
0.0001056486,0.0,,0.0,0.0,0.0,0.0,0.14967453,0.0,0.17580716,0.29764444,0.30321905,0.0,0.0
0.00023211657,0.0,,0.0,0.0,0.0,0.0,0.1646265,0.0,0.18243104,0.35278845,0.3550077,0.0,0.0
0.0010160434,0.0,,0.0,0.0,0.0,0.0,0.20378202,0.0,0.21804258,0.34356222,0.34567833,0.0,0.0
0.006179304,0.0,0.11832391,0.0,0.0,0.0,0.0,0.26159447,0.0,0.27367505,0.33685496,0.339395,0.0,0.0
0.023712425,0.0,0.21157114,0.0,0.0,0.0,0.0,0.29266948,0.0,0.30368578,0.32778606,0.33105323,0.0,0.0
0.071142375,0.0,0.29994678,0.0,0.0,0.0,0.0,0.2971575,0.0,0.30809546,0.33358192,0.33698553,0.0,0.0
0.14153056,0.0,0.37387073,0.0,0.0,0.0,0.0,0.30081236,0.0,0.31156778,0.3644445,0.36794454,0.0,0.0
0.24624328,0.0,0.46105945,0.0,0.0,0.0,0.0058576786,0.3180003,0.0,0.32827446,0.39895183,0.40266448,0.0,0.0
0.35848445,0.0,0.5446357,0.0,0.0,0.0,0.09376281,0.36302003,0.027512586,0.37260172,0.4244643,0.428811,0.0,0.0
0.10900006,0.0,0.3429706,0.0,0.0,0.0,0.0011686528,0.32071093,0.0,0.33498317,0.41475636,0.42290226,0.0,0.0
0.29100308,0.0,0.49383616,0.0,0.0,0.0,0.08572412,0.36158526,0.07791215,0.37191585,0.4243979,0.43132022,0.0,0.0
0.46030608,0.0,0.62477267,0.0,0.0,0.0,0.19251846,0.4215374,0.17132552,0.43017024,0.4376895,0.44210485,0.0,0.0
0.46478364,0.0,0.6283755,0.0,0.0,0.0,0.24040696,0.46840817,0.23943564,0.47645807,0.42492583,0.42945582,0.0,0.0
0.41685003,0.0,0.58647513,0.0,0.0,0.0,0.27238375,0.49799913,0.27137578,0.505696,0.3994258,0.40364993,0.0,0.0
0.33347574,0.0,0.5242539,0.0,0.0,0.0,0.2641402,0.49051917,0.2634186,0.498563,0.3552871,0.35945344,0.0,0.0
2.8356492e-10,0.0,,0.0,0.0,0.0,0.0,0.1407255,0.0,0.15634689,0.16378248,0.23658991,0.0,0.0
4.6918938e-08,0.0,,0.0,0.0,0.0,0.0,0.17036802,0.0,0.18831532,0.12257165,0.19939435,0.0,0.0
3.3983554e-06,0.0,,0.0,0.0,0.0,0.0,0.18431644,0.0,0.20370251,0.07152757,0.2207032,0.0,0.0
1.2610975e-06,0.0,,0.0,0.0,0.0,0.0,0.20067447,0.0,0.22695048,0.14373331,0.20116287,0.0,0.0
1.110332e-05,0.0,,0.0,0.0,0.0,0.0,0.20629422,0.0,0.22844355,0.078041345,0.22500044,0.0,0.0
8.698853e-05,0.0,,0.0,0.0,0.0,0.0,0.19547717,0.0,0.21586755,0.05226837,0.2737005,0.0,0.0
0.00047762285,0.0,,0.0,0.0,0.0,0.0,0.21906734,0.0,0.24324657,0.08551933,0.31667572,0.0,0.0
0.0012208855,0.0,,0.0,0.0,0.0,0.0,0.23406953,0.0,0.2665593,0.1254737,0.30978957,0.0,0.0
0.0012784278,0.0,,0.0,0.0,0.0,0.0,0.24455315,0.0,0.28121588,0.14562985,0.2617393,0.0,0.0
0.0003015491,0.0,,0.0,0.0,0.0,0.0,0.16543876,0.0,0.24154788,0.16357166,0.17100772,0.0,0.0
0.0002116462,0.0,,0.0,0.0,0.0,0.0,0.18494023,0.0,0.25606072,0.13481091,0.16271684,0.0,0.0
0.0009752122,0.0,0.015362158,0.0,0.0,0.0,0.0,0.22195156,0.0,0.2665866,0.13241817,0.18951638,0.0,0.0
0.0045904946,0.0,0.102877066,0.0,0.0,0.0,0.0,0.25889143,0.0,0.29696637,0.17631331,0.19544211,0.0,0.0
0.004214452,0.0,0.09724221,0.0,0.0,0.0,0.0,0.24526167,0.0,0.2823264,0.16990328,0.21118349,0.0,0.0
0.003752467,0.0,0.0921064,0.0,0.0,0.0,0.0,0.24095294,0.0,0.27383232,0.1587635,0.23448673,0.0,0.0
0.004997754,0.0,0.102037355,0.0,0.0,0.0,0.0,0.2560531,0.0,0.28654546,0.17905706,0.26649576,0.0,0.0
0.0028867247,0.0,0.07572059,0.0,0.0,0.0,0.0,0.2548895,0.0,0.29030567,0.1715481,0.24801366,0.0,0.0
0.0029921462,0.0,0.07824551,0.0,0.0,0.0,0.0,0.24202779,0.0,0.29080164,0.17053565,0.20785931,0.0,0.0
0.019459542,0.0,0.19223776,0.0,0.0,0.0,0.0,0.2455817,0.0,0.29690024,0.19863442,0.21602753,0.0,0.0
0.05258382,0.0,0.2707799,0.0,0.0,0.0,0.0,0.29037085,0.0,0.3364822,0.2683326,0.305068,0.0,0.0
0.05292526,0.0,0.27548975,0.0,0.0,0.0,0.11297323,0.35745203,0.12992945,0.39188066,0.36174724,0.39273337,0.0,0.0
0.044549167,0.0,0.2599521,0.0,0.0,0.0,0.019453416,0.32282442,0.021634603,0.3591114,0.3072512,0.3527562,0.0,0.0
0.06773481,0.0,0.29569262,0.0,0.0,0.0,0.1573909,0.39079288,0.17161855,0.41709754,0.37075165,0.40103397,0.0,0.0
0.15237801,0.0,0.38488275,0.0,0.0,0.0,0.20919763,0.43834987,0.21638907,0.45479125,0.39827114,0.41608554,0.0,0.0
0.28104717,0.0,0.48565775,0.0,0.0,0.0,0.2748229,0.4999674,0.27493525,0.508662,0.3934847,0.40331516,0.0,0.0
0.33569095,0.0,0.5270932,0.0,0.0,0.0,0.28241783,0.5068635,0.2816977,0.5146935,0.35922697,0.36445263,0.0,0.0
0.29066804,0.0,0.4927612,0.0,0.0,0.0,0.23380825,0.4624864,0.23330107,0.4710582,0.30285856,0.3070758,0.0,0.0
0.33067065,0.0,0.522443,0.0,0.0,0.0,0.19313747,0.42208773,0.1925478,0.4310513,0.256534,0.26045072,0.0,0.0
0.35911286,0.0,0.5439224,0.0,0.0,0.0,0.12380807,0.3742838,0.12340612,0.3840397,0.22511828,0.22863623,0.0,0.0
0.33237895,0.0,0.5247756,0.0,0.0,0.0,0.020154944,0.3227707,0.01012007,0.33409366,0.21330765,0.2165994,0.0,0.0
0.6306616,0.0,0.7672914,0.0,0.0,0.0,0.17212494,0.4064929,0.14597027,0.41612333,0.29095253,0.29470393,0.0,0.0
0.5129305,0.0,0.67035323,0.0,0.0,0.0,0.0804343,0.34274912,0.0007899466,0.35302195,0.24597743,0.24953073,0.0,0.0
0.28421807,0.0,0.4876268,0.0,0.0,0.0,0.0,0.28850925,0.0,0.30152977,0.22237194,0.22596171,0.0,0.0
0.23851337,0.0,0.45435935,0.0,0.0,0.0,0.0,0.27407897,0.0,0.2895052,0.24063852,0.24442983,0.0,0.0
0.20713468,0.0,0.429765,0.0,0.0,0.0,0.0,0.27839082,0.0,0.29711422,0.26497018,0.26894164,0.0,0.0
0.18293117,0.0,0.40900904,0.0,0.0,0.0,0.0,0.29290023,0.0,0.31385195,0.29492596,0.29921106,0.0,0.0
0.3746531,0.0,0.5557677,0.0,0.0,0.0,0.10042271,0.3538037,0.0,0.36757737,0.33033493,0.33258247,0.0,0.0
0.35528395,0.0,0.54314053,0.0,0.0,0.0,0.093278915,0.36543703,0.058655035,0.3833971,0.3724596,0.3735578,0.0,0.0
0.34282246,0.0,0.5314515,0.0,0.0,0.0,0.031414084,0.35083574,0.033404082,0.3750223,0.41061094,0.41059417,0.0,0.0
0.18091089,0.0,0.40667552,0.0,0.0,0.0,0.05590637,0.34958225,0.031073818,0.36953455,0.40404168,0.40406746,0.0,0.0
0.24463952,0.0,0.45783997,0.0,0.0,0.0,0.03743378,0.3515939,0.04080461,0.3772732,0.42675206,0.4261863,0.0,0.0
0.30851826,0.0,0.5062223,0.0,0.0,0.0,0.0,0.31938946,0.0,0.3456782,0.4112977,0.41131848,0.0,0.0
0.24706672,0.0,0.46107835,0.0,0.0,0.0,0.0,0.29173902,0.0,0.31830436,0.39268914,0.39326292,0.0,0.0
0.18035804,0.0,0.41054273,0.0,0.0,0.0,0.0,0.28479332,0.0,0.3103144,0.36160254,0.36350965,0.0,0.0
0.13838886,0.0,0.37161314,0.0,0.0,0.0,0.0,0.30044153,0.0,0.3230644,0.3228394,0.32762375,0.0,0.0
0.08824892,0.0,0.32101303,0.0,0.0,0.0,0.0,0.29581326,0.0,0.31894615,0.33828932,0.34374484,0.0,0.0
0.051037688,0.0,0.26598227,0.0,0.0,0.0,0.0,0.28073546,0.0,0.30200368,0.33351475,0.34056562,0.0,0.0
0.026514726,0.0,0.22156797,0.0,0.0,0.0,0.0,0.26461092,0.0,0.28419328,0.32284552,0.33130437,0.0,0.0
0.03276819,0.0,0.23694618,0.0,0.0,0.0,0.05792969,0.3377638,0.0,0.3592705,0.39140105,0.39259207,0.0,0.0
0.026397515,0.0,0.21983413,0.0,0.0,0.0,0.0062463423,0.2944659,0.0005394672,0.31593925,0.35127428,0.35510936,0.0,0.0
0.018161714,0.0,0.19326124,0.0,0.0,0.0,0.0,0.26014307,0.0,0.28249812,0.30528674,0.3169559,0.0,0.0
0.020014055,0.0,0.19899102,0.0,0.0,0.0,0.0,0.2558789,0.0,0.2799081,0.29176804,0.30570772,0.0,0.0
0.027607143,0.0,0.22354436,0.0,0.0,0.0,0.0,0.24426788,0.0,0.26726413,0.2852216,0.3011408,0.0,0.0
1.053177e-05,0.0,,0.0,0.0,0.0,0.0,0.17504326,0.0,0.20740798,0.20303315,0.20706716,0.0,0.0
2.6050418e-06,0.0,,0.0,0.0,0.0,0.0,0.17497137,0.0,0.19929259,0.19234538,0.19516414,0.0,0.0
3.3036397e-06,0.0,,0.0,0.0,0.0,0.0,0.17702152,0.0,0.2123885,0.18279281,0.18587461,0.0,0.0
4.280763e-06,0.0,,0.0,0.0,0.0,0.0,0.16883895,0.0,0.20288126,0.19553052,0.19844659,0.0,0.0
1.0328905e-05,0.0,,0.0,0.0,0.0,0.0,0.15115923,0.0,0.1859729,0.21159762,0.2145429,0.0,0.0
6.744129e-05,0.0,,0.0,0.0,0.0,0.0,0.16493979,0.0,0.22160596,0.1589717,0.16144921,0.0,0.0
4.5762376e-05,0.0,,0.0,0.0,0.0,0.0,0.15141739,0.0,0.18895341,0.19294949,0.19562882,0.0,0.0
1.24387e-05,0.0,,0.0,0.0,0.0,0.0,0.13898891,0.0,0.16875626,0.21068087,0.21390504,0.0,0.0
5.632359e-06,0.0,,0.0,0.0,0.0,0.0,0.14305678,0.0,0.16428474,0.19363044,0.1971716,0.0,0.0
1.8264824e-06,0.0,,0.0,0.0,0.0,0.0,0.13935909,0.0,0.15636344,0.17999524,0.1835877,0.0,0.0
7.0608274e-07,0.0,,0.0,0.0,0.0,0.0,0.12383913,0.0,0.13375196,0.17157778,0.17566058,0.0,0.0
1.9674081e-07,0.0,,0.0,0.0,0.0,0.0,0.15617205,0.0,0.17885028,0.23311049,0.2372248,0.0,0.0
2.5221198e-06,0.0,,0.0,0.0,0.0,0.0,0.11912338,0.0,0.13706407,0.1543679,0.15663111,0.0,0.0
6.8403638e-06,0.0,,0.0,0.0,0.0,0.0,0.10724663,0.0,0.12477929,0.16948888,0.17172897,0.0,0.0
1.04805075e-07,0.0,,0.0,0.0,0.0,0.0,0.111323714,0.0,0.11953337,0.15006526,0.15190542,0.0,0.0
1.395325e-06,0.0,,0.0,0.0,0.0,0.0,0.1199618,0.0,0.1308445,0.1836297,0.18611601,0.0,0.0
1.6836335e-05,0.0,,0.0,0.0,0.0,0.0,0.11716518,0.0,0.12770492,0.22237127,0.22551125,0.0,0.0
2.5768011e-05,0.0,,0.0,0.0,0.0,0.0,0.11185345,0.0,0.11757905,0.25391334,0.25753015,0.0,0.0
4.945715e-06,0.0,,0.0,0.0,0.0,0.0,0.11023996,0.0,0.114785954,0.2196596,0.22388226,0.0,0.0
6.156584e-07,0.0,,0.0,0.0,0.0,0.0,0.10101358,0.0,0.10125476,0.15746549,0.16162987,0.0,0.0
